block_id	offset	encoded_length	text
66	667	34	THIS LADDER LEADS DOWN TO THE COMPUTER LEVEL.
66	708	12	DO YOU DESCEND?
66	864	15	USE THE ESCAPE POD?
66	964	33	A FIREBALL ENGULFS YOU AS THE SHIP EXPLODES.
66	1032	32	THIS LADDER LEADS UP TO THE CONTROL LEVEL.
66	1071	8	CLIMB UP?
66	1127	55	AS YOU CLIMB, ANOTHER EXPLOSION ROCKS THE SHIP. THE BLAST OVERWHELMS YOU.
66	1215	33	THE HEAT FORCES YOU INTO THE CONTROL LEVEL.
66	1262	56	THE HEAT MAKES ACCESS TO THE LOWER LEVELS IMPOSSIBLE. YOU ARE FORCED BACK.
66	1336	27	SPARKS RAIN FROM THIS SHORTED PANEL.
66	1377	103	THE COMPUTER THROWS SPARKS. A SCREEN DISPLAYS SOARING RADIATION LEVELS. AS YOU WATCH, THE LINE RISES INTO THE CRITICAL AREA OF THE GRAPH.
66	1484	91	PANELS DISPLAY DAMAGE TO MOST OF THE SHIP. THE COMPUTER BLARES, 'UNKNOWN MALFUNCTION IN ENGINEERING. EXPLOSION IMMINENT.'
66	1586	62	AS YOU ENTER THE ESCAPE POD, THE COMPUTER SAYS, 'LOSING ENERGY CONTAINMENT FIELD.'
66	1653	21	THE AIR LOCK BEGINS CYCLING.
66	1733	72	THE ESCAPE POD SEPARATES FROM THE MAELSTROM RIDER WITH A JOLT. '7' IS THE LAST NUMBER YOU HEAR.
66	1809	53	FROM THE VIEWSCREEN, YOU WATCH YOUR SHIP, WAITING FOR ITS DESTRUCTION.
66	1866	15	IT DOESN'T EXPLODE.
66	1885	57	YOU WATCH IN AMAZEMENT AS THE MAELSTROM RIDER SAILS GRACEFULLY OUT OF SIGHT.
66	1946	76	EVEN AS YOUR SHIP'S EXHAUST FADES TO A POINT OF LIGHT, ANOTHER, MORE VIVIDLY COLORED SHIP APPROACHES.
66	2026	81	THE SLEEK SCOUT CRUISER FASTENS TO YOUR POD WITH A CLANG. YOU CAN SEE THE WORD 'ROGUE' PAINTED ON ITS SIDE.
66	2111	63	SOON, THE AIR LOCK CYCLES AND A VOICE CALLS, 'WE'RE NOT FROM RAM. WILL YOU MEET US?'
66	2250	24	THE POD DOOR OPENS COMPLETELY.
66	2346	6	SAY YES
66	2354	6	DECLINE
66	2362	5	ATTACK
66	2385	78	YOU CHARGE INTO A FORCE FIELD. THE MAN SHAKES HIS HEAD. 'HOWEVER, YOU MAY NOT BE SO TALENTED AFTER ALL.'
66	2391	82	GE INTO A FORCE FIELD. THE MAN SHAKES HIS HEAD. 'HOWEVER, YOU MAY NOT BE SO TALENTED AFTER ALL.'JPDA!85L?
66	2476	86	YOU EXIT THE POD, THE AIR LOCK SEALING BEHIND YOU. 'THE MEETING WILL TAKE PLACE SOON.' THE MAN LEAVES TO THE WEST.
66	2784	61	HE QUIRKS AN EYEBROW IRONICALLY. 'OF COURSE, I'M SURE YOU'D KNOW NOTHING OF THAT.
66	2903	9	HE CONTINUES
66	2915	7	HIS OFFER
66	3146	71	KANE NODS. 'SO BE IT.' HE TOUCHES A CONTROL AND YOU FIND YOURSELVES YIELDING TO A FORCE FIELD.
66	3231	104	KANE NODS. 'EXCELLENT. I'LL GET YOU ONTO THE DEIMOS AND MY AGENTS WILL CONTACT YOU. MY ASSISTANT WILL ESCORT YOU BACK TO YOUR ESCAPE POD.'
66	3473	38	THE AIR LOCK CLOSES LOUDLY AND YOU ARE SET FREE...
66	3516	30	YOU FLOAT AIMLESSLY FOR ALMOST AN HOUR.
66	3550	63	SUDDENLY, THE POD LURCHES IN THE PULL OF A TRACTOR BEAM! YOU CANNOT SEE THE SOURCE.
66	3617	93	THE POD COMES TO REST ON A LANDING DOCK. A HIGH-POWERED SONIC STUNNING DEVICE SCREECHES INTO ACTION. YOU LOSE CONSCIOUSNESS.
66	3740	12	YOU AWAKE ALONE.
66	3789	57	THERE IS A SHUFFLE ON THE OTHER SIDE OF THE PRISON DOOR. A VOICE WHISPERS,
66	3933	20	OILER'S OUTLINES HIS PLAN,
66	4235	15	YOU HEAR HIM LEAVE.
66	4263	33	THIS DOOR REQUIRES A RAM SECURITY PASSCARD.
66	4306	27	YOU DO NOT HAVE THE ONE IT REQUIRES.
66	4521	30	THIS AIRSHAFT LEADS DOWNWARD. DESCEND?
66	4610	25	THIS SHAFT LEADS UPWARD. ASCEND?
66	4756	37	YOU HAVE ENTERED AN ELEVATOR. A PANEL LIGHTS UP.
66	4801	9	PRIMARY REC
66	4812	5	REC II
66	4819	8	GUEST QTRS
66	4829	3	EXIT
66	4866	49	THE LIFT HUMS INTO ACTION SMOOTHLY, AND YOU ARRIVE AT YOUR FLOOR.
66	4931	29	THIS ROOM IS EMPTY. IT LOOKS LIKE THE
66	4963	15	WOMEN'S LOCKER ROOM.
66	5001	39	TOWELS ARE LUMPED AROUND IN DAMP PILES. THIS IS THE
66	5043	13	MEN'S LOCKER ROOM
66	5078	39	A COMPUTERIZED VOICE SAYS, 'THIS ROOM IS OCCUPIED.'
66	5145	37	YOU INTERRUPT TWO CREW MEMBERS AND THEIR GAME OF
66	5209	13	GET OUT OF HERE!'
66	5243	24	YOU ARE SHOVED INTO THE HALLWAY.
66	5356	71	A RAM CREW MEMBER TURNS AROUND. 'HEY, WOULD YOUR GROUP LIKE TO PLAY A GAME OF ZERO-G SQUARES?'
66	5444	5	ACCEPT
66	5451	6	DECLINE
66	5459	4	FIGHT
66	5503	39	THE OTHER GROUP THANKS YOU FOR THE GAME AND LEAVES.
66	5556	53	ANOTHER CREW MEMBER SLAPS AN ALARM BUTTON. RAM SECURITY ROBOTS APPEAR.
66	5637	70	THE CONTROL PANEL FOR THIS RESTRICTED ACCESS ELEVATOR REQUIRES A LOW LEVEL RAM SECURITY CARD.
66	5723	92	THIS ROOM OBVIOUSLY BELONGS TO SOMEONE OF HIGH RANK. A MAN IS SLEEPING ON THE WIDE BED. BESIDE HIM IS A RAM SECURITY CARD.
66	5823	6	WAKE MAN
66	5831	7	TAKE CARD
66	5840	4	LEAVE
66	5877	30	YOU GRAB THE CARD, BUT THE MAN SITS UP.
66	5917	49	HE BLINKS THE SLEEP OUT OF HIS EYES AND HITS AN ALARM BESIDE HIM.
66	5993	44	THE CARD IS ON THE FLOOR NEXT TO THE DESK. YOU PICK IT UP.
66	6048	50	THIS DOOR REQUIRES A HIGH LEVEL RAM SECURITY CARD. TRY TO OPEN IT?
66	6111	32	THE DOOR WILL NOT OPEN WITHOUT A RAM CARD.
66	6150	57	THE DOOR SCANS THE CARD AND A SECURITY PANEL LIGHTS UP FOR AN ACCESS CODE.
66	6210	18	TRY TO BYPASS SECURITY?
66	6234	15	WHO TRIES THE PANEL?
66	6275	11	IS UNABLE TO.
66	6340	38	THIS DOOR REQUIRES A SECURITY CARD. USE THE CARD?
66	6383	33	A GREEN LIGHT FLASHES ON THE SECURITY PANEL.
66	6436	45	THE DOOR OPENS SUDDENLY. A GROUP OF SOLDIERS STEPS THROUGH.
66	6530	42	A TECHNICIAN YELLS, 'THEY'RE NOT FROM WEAPONS CONTROL!'
66	6618	69	AN INDICATOR LIGHTS UP ON THE EXPLOSIVE DEVICE. THIS MUST BE THE LOCATION. DO YOU PLACE IT?
66	6693	15	WHO SETS THE DEVICE?
66	6734	20	CAN'T. DOES SOMEONE ELSE?
66	6812	54	YOU HAVE BEEN COMPLETELY SURROUNDED BY RAM SECURITY FORCES. SURRENDER?
66	6881	46	THEY OPEN FIRE WITH A BARRAGE OF SONIC STUNNERS. YOU GO DOWN.
66	6994	68	THE COMPUTER WARNS, 'RADIATION LEVELS EXCEEDING CRITICAL. RECOMMEND IMMEDIATE EVACUATION.'
66	7132	24	TRY TO CONVINCE HIM OTHERWISE?
66	7169	9	WHO TRIES?
66	7193	36	IS IN NO CONDITION. THE GUARDS GROW SUSPICIOUS.
66	7275	31	HE NODS AT YOUR EXCUSE. 'OKAY, CARRY ON.'
66	7340	9	THEY CHARGE.
66	7377	33	CREW MEMBERS IN EXERCISE OUTFITS PASS YOU.
66	7427	14	YOU HEAR ONE SAY,
66	7475	39	A DELEGATE WITH RAM BODYGUARDS PASSES YOU QUICKLY.
66	7524	45	A GUARD WINKS AT YOU BEFORE THE GROUP DISAPPEARS FROM SIGHT.
66	7702	34	THE DOOR DOES NOT RECOGNIZE YOUR ACCESS CODE.
66	7740	24	THE SECURITY PANEL REMAINS RED.
66	7768	39	YOU CANNOT OVERRIDE THE LACK OF A RAM SECURITY CARD.
66	7811	63	THE DOOR SIGNALS AN ALARM. YOU MANAGE TO SILENCE IT, BUT THE PANEL STILL SHOWS RED.
66	7878	30	THE SECURITY DOOR IS BEYOND YOUR SKILLS.
66	8009	57	HANDBALL. ONE SAYS 'ARE YOU DEAF? THE COMPUTER SAID THIS ROOM WAS OCCUPIED.
66	8070	39	HALF-SQUARES. 'EXCUSE ME, BUT THIS ROOM IS IN USE.
66	8113	45	SQUASH. ONE THROWS DOWN HIS RACKET. 'WE'RE USING THIS ROOM.
66	8162	35	RACQUETBALL. 'WE STILL HAVE AN HOUR RESERVAD.
66	8201	86	YOU WIN 2 OUT OF 3 GAMES. AS YOU PLAY, ONE CREW MEMBER SAYS, 'I HEAR WE CAUGHT THE ROGUE JUST A LITTLE WHILE AGO.'
66	8291	33	YOU LOSE THE GAME. ONE RAM TECHNICIAN SAYS,
66	8388	30	YOU BEAT THEM SOUNDLY. ONE WOMAN SAYS,
66	8482	66	IT'S A CLOSE GAME, BUT YOU SQUEAK BY THEM. ON AN IMPORTANT POINT, ONE CREW MEMBER SAYS,
66	8592	57	YOU HEAR THE DELEGATE SAY, 'I TELL YOU, I FEAR FOR MY SAFETY ON THIS SHIP.'
66	8653	72	THE DELEGATE SAYS TO ONE OF THE GUARDS, 'I JUST DON'T WANT THE SAME 'ACCIDENT' HAPPENING TO ME.'
66	8729	71	ONE GUARD MUTTERS UNDER HIS BREATH, 'IF KANE WANTS HIM DEAD, I'M NOT RISKING MY LIFE OVER IT.'
80	31	9	BUCK ROGERS
80	46	9	KILLER KANE
80	108	12	YOU WAKE SLOWLY.
80	219	5	DA?T
80	299	21	FISTS WON'T OPEN THIS DOOR.
80	341	18	YOU BLOW THE DOOR OPEN.
80	390	6	SEALED.
80	405	31	THROUGH THE GRILL, YOU SEE A GUARD ROBOT!
80	595	3	THIS
80	603	24	THE GUARDS ARE GETTING WEAPONS!
80	640	13	IT'S BUCK ROGERS!
80	834	15	THE CONSOLE IS DEAD.
80	957	16	YOU HEAR DOG GENNIES!
80	988	14	THE DOGS MOVE OFF.
80	1014	12	THE DOGS ATTACK.
80	1124	33	THE MOB OF FELONS QUIETLY FOLLOWING YOU IS
80	1161	9	QUITE LARGE.
80	1174	6	GROWING.
80	1201	15	A TOUGH PRISON GANG!
80	1220	10	TWO CONVICTS.
80	1255	14	ONE CONVICT TALKS,
80	1286	7	HIS STORY
80	1311	21	BUT YOU LEARN NOTHING NEW.
80	1346	11	THEY RUN AWAY.
80	1361	16	THEY FOLLOW THE TEAM.
80	1382	24	THE GANG MOVES TO SURROUND YOU.
80	1620	36	YOU STOP WHEN THE FELONS ARE THOROUGHLY BEATEN.
80	1715	24	THE GANG LEADER AGREES TO TALK.
80	1743	76	BUCK ASKS ABOUT ESCAPE. 'CAN'T. A BIG ROBOT GUARDS THE EXIT, WE HEAR. YOU CAN'T FIGHT IT BAREHANDED!'
80	1899	48	THE GANG AGREES TO HELP FIGHT THE ROBOT, AND FOLLOWS BEHIND YOU.
80	1981	24	YOU ASK A TERRINE ABOUT ESCAPE.
80	2137	27	YOU STAND ON AN ENDLESS SANDY PLAIN.
80	2179	30	A CABLE HANGS OUT OF THE SKY. CLIMB UP?
80	2255	44	ALL YOUR GEAR IS TAKEN. YOU HAVE FOOD, WATER AND MEDICINE.
80	2303	48	THE HAZY SKY IS TOO BRIGHT TO LOOK AT. SAND CRUNCHES UNDERFOOT.
80	2364	36	YOU STUMBLE ACROSS A FIGURE SITTING ON THE SAND.
80	2407	30	BUCK ROGERS! 'I'M SURE GLAD TO SEE YOU!'
80	2441	15	HE TELLS HIS STORY,
80	2459	3	THIS
80	2599	27	YOU STRUGGLE THROUGH THE DEEP SAND.
80	2638	34	SUDDENLY A MAN LEAPS UP FROM AMONG THE DUNES!
80	2828	10	TRADE WORDS,
80	2841	10	THIS EXCHANGE
80	2908	31	ALL AT ONCE BUCK STOPS. 'THIS IS FUTILE.'
80	3003	41	KANE'S EYES LIGHT UP. 'RIGHTO! WHICH WAY, UP OR DOWN?'
80	3056	3	DOWN
80	3077	22	YOU ALL START DIGGING A HOLE.
80	3103	24	CLEARING THE SAND IS TOUGH WORK.
80	3134	34	AT LAST YOU HIT A SOLID FLOOR OF ARMOR PLATE.
80	3243	39	KANE AND BUCK LOOK AT EACH OTHER, THEN BOTH LOOK UP.
80	3358	15	WILL FORM THE BASE.
80	3462	16	FOR THE SECOND TIER,
80	3496	18	THEN IN THE THIRD TIER,
80	3532	21	WAY UP IN THE FOURTH TIER,
80	3632	21	HE MUST STAY AT THE BOTTOM.
80	3664	25	CAREFULLY YOU BUILD THE PYRAMID.
80	3690	17	S!;DX# CLIMBS A HUMA
80	3696	35	CLIMBS A HUMAN LADDER TOWARD A GLOWERING SKY.
80	3793	36	THE PYRAMID TOPPLES! THE TEAM FLOPS TO THE SAND.
80	3836	44	BUCK IS UNDAUNTED. 'LET'S TRY AGAIN. WE NEED A VOLUNTEER.'
80	3891	46	CLIMBS INTO A LAYER OF MIST STRUNG WITH LIGHTS. A FALSE SKY!
80	3945	27	TRIES A DARING JUMP UP TO A HATCH!
80	4044	18	POPS UP IN A BIG ROOM!
80	4089	21	YOU FACE A GENNIE GUARD DOG!
80	4184	6	THE DOG
80	4200	12	TRACKS YOU, AND
80	4215	5	DROPS
80	4227	15	BACK DOWN THE HOLE!
80	4298	32	DROPS A CABLE DOWN. THE OTHERS CLIMB OUT.
80	4347	37	A HOLE HERE LEADS INTO AN ENVIROCELL. CLIMB DOWN?
80	4429	35	YOU BURST INTO THE PRISON'S SURVEILLANCE ROOM.
80	4477	10	IT IS EMPTY.
80	4502	42	TECHNICIANS LOOK UP, ASTOUNDED. 'THEY ARE HERE! ALARM!'
80	4557	29	THEY FREE DOGS TO PUT DOWN THE REVOLT.
80	4663	9	RAM PURSUES!
80	4697	11	RAM WITHDRAWS.
80	4764	36	YOU SEE A STORMRIDER BEING HARSHLY INTERROGATED.
80	4890	4	SOUTH
80	4896	3	WEST
80	4906	9	BUCK LEAVES
80	4928	12	WITH HIS ALLIES
80	4989	22	A ROBOT DEFENDS A ROOF HATCH!
80	5032	35	KANE BURSTS INTO ACTION! HE CHARGES THE ROBOT!
80	5071	49	BEFORE IT ACTS, HE VAULTS OFF IT TO THE HATCH ABOVE, AND IS GONE!
80	5239	19	GANGS HELP YOU TO SAFETY.
80	5312	25	THE PRISON AUTOSURGEONS FIND YOU.
80	5404	36	THE HULK IS A LADDER TO THE HATCH ABOVE. GO UP?
80	5454	13	A HATCH. GO DOWN?
80	5513	28	LIGHTS FLASH URGENTLY ON THE CONSOLE.
80	5564	15	THEN A VOICE CALLS,
80	5582	10	SCOT'S REPORT
80	5643	36	SCOT SHRIEKS. 'DIGITAL SHARKS - EATING ME ALIVE!
80	5689	16	SHUT ALL DATA CELLS!
80	5709	5	HELP!
80	5722	12	THE IMAGE FADES.
80	5748	15	WILL SOMEONE TRY TO
80	5767	21	PROGRAM THE DATA CELLS SHUT?
80	5792	11	SAVE SCOT.DOS?
80	5838	13	BUNGLED THE JOB.
80	5875	42	YOU EXIT THE PROGRAM. SCREAMS ECHO THROUGH THE COMPUTER.
80	5969	43	ONLY DIGITAL SHARKS PROWL THIS DATA. SEARCH ANOTHER CELL?
80	6062	48	MORE SCREAMS. SCOT MAY BE SHUT IN A CELL OR ROAMING THE SYSTEM.
80	6118	9	CLOSE LINKS
80	6129	9	SEARCH CELL
80	6165	18	ALL THE LINKS ARE DOWN.
80	6193	17	YOU PROBE A SHUT CELL.
80	6224	72	YOU ACCESS THE PRISON COMPUTER. IT SWARMS WITH DIGITAL BEINGS. NEXT STEP: ACCESS THE CELL LINKS.
80	6304	55	ELECTRIC SCREAMS TELL YOU SCOT IS STILL IN PERIL. TRY TO SHUT MORE CELLS?
80	6479	28	WILL ANOTHER TRY TO SAVE THE PROGRAM?
80	6514	31	DIGITAL BEINGS ARE BARRED FROM THIS CELL.
80	6557	24	YOU SEE FILES TITLED 'NEO MOLE.'
80	6596	11	SCOT SCREAMS!
80	6615	6	HELP HIM
80	6623	8	SCAN FILES
80	6645	37	THIS LIBRARY IS FAT. TO SCAN IT MAY TAKE A WHILE.
80	6690	17	FILES ON A SPY AT NEO!
80	6733	38	LOCK PROGRAMS DESTROY DATA BEFORE YOU CAN READ IT.
80	6775	20	SUDDENLY THE FILE IS GONE!
80	6822	35	YOU FIND SCOT, BEING MAULED BY DIGITAL SHARKS!
80	6861	53	HE FLOWS OUT OF THE CELL. 'DESTROY,' HE GASPS. YOU HAVE ONLY A MOMENT.
80	6945	14	THE SHARKS ESCAPE!
80	6963	30	THE CELL CRASHES VIOLENTLY! SHOCKS SEND
80	7000	7	REELING.
80	7146	81	ONLY BITS OF SCOT REMAIN. KILLER PROGRAMS CRUISE THROUGH THEM LIKE SHARKS IN BLOODY WATER. SCOT.DOS IS DEAD.
80	7257	20	CLIMB ABOARD THE NEO SHIP?
80	7380	50	BUCK AND NATBAKKA SLIP INTO THE POWER ROOM, WHILE YOU STAND GUARD.
80	7449	25	AFTER A FEW MINUTES, RAM ATTACKS!
80	7573	31	ALL THE ESCAPEES SPRINT OUT TO THE NORTH.
80	7608	12	WARRIOR BARRACKS
80	7646	12	WITH WARRIORS!
80	7695	15	TECHNICIAN QUARTERS
80	7732	13	THE EXHIBIT ROOM.
80	7769	38	IN A BIN MARKED 'EVIDENCE,' YOU FIND YOUR WEAPONS!
80	7831	18	THE INTERROGATION ROOM.
80	7872	22	THE GUARDS MOVE AGAINST YOU!
80	7960	24	YOU FREE THE STORMRIDER CAPTIVE,
80	7987	7	HER STORY
80	8000	12	THE SECURE ROOM.
80	8080	14	DRAB WORKER BUNKS.
80	8098	11	THE COMM ROOM.
80	8123	27	RAM TROOPS STORM OUT OF THE SOUTH!
80	8209	20	NOW ARMED FELONS JOIN YOU!
80	8277	30	AS YOU REGROUP, BUCK ROGERS REJOINS YOU.
80	8381	30	I MOURN HIM. HE DIED TRYING TO SAVE US.'
80	8415	37	YOU DID WELL TO SAVE HIS LIFE! IT MAY SAVE OURS.'
80	8700	11	A LANDING PAD.
80	8725	41	A SLEEK NEO SHIP SITS IN THE CENTER, ENGINES SMOKING.
80	8770	12	THE POWER ROOM.
80	8820	7	WE NEED
80	8874	24	A VOICE BOOMS OVER THE INTERCOM!
80	8960	9	MORE YELLS!
80	8972	16	INVESTIGATE FURTHER?
80	8999	4	STAND
80	9005	6	RETREAT
80	9013	4	FIGHT
80	9102	12	WHO WILL DO IT?
80	9132	12	THAT ONE CANNOT.
81	138	39	YOU ENTER THE PURGE HEADQUARTERS MAINTENANCE TUNNEL.
81	191	70	LARGE, INSULATED PIPES RUN ALONG THE WALLS, AND THERE IS A SLIGHT ELECTRICAL HUM IN THE AIR.
81	332	32	YOU ENTER THE LOBBY OF PURGE HEADQUARTERS.
81	387	49	A TERRAN WOMAN IN AN OLIVE GREEN UNIFORM LOOKS UP FROM HER DESK.
81	451	39	SHE EYES YOU WARILY. 'DO YOU HAVE BUSINESS WITH US?'
81	494	21	DO YOU TRY TO FAST TALK HER?
81	524	8	WHO TRIES?
81	575	73	DEFLATES THE RECEPTIONIST'S SUSPICION. SHE WAVES YOU PAST AND LOOKS BACK TO HER COMPUTER SCREEN.
81	668	35	SHE DIRECTS YOU OUT THE FRONT DOOR. DO YOU GO?
81	715	78	THE RECEPTIONIST TENSES. 'I DON'T KNOW WHO YOU THINK YOU ARE, BUT I KNOW HOW TO DEAL WITH YOU! GUARDS!'
81	810	17	PURGE THUGS CHARGE IN!
81	1033	17	DO YOU LEAVE PURGE HQ?
81	1082	33	THE DOOR IS SEALED. THE LOCK LOOKS TRICKY.
81	1123	8	OPEN LOCKS
81	1133	9	DEMO CHARGE
81	1144	6	NOTHING
81	1218	20	YOU FACE A SECURITY DOOR.
81	1246	12	BYPASS SECURITY
81	1260	9	DEMO CHARGE
81	1271	6	NOTHING
81	1350	38	YOUR EFFORTS ARE DETECTED! SECURITY ROBOTS ATTACK!
81	1428	12	THE DOOR OPENS.
81	1479	19	YOU HAVE NO DEMO CHARGES.
81	1556	25	A LADDER GOING UP. DO YOU USE IT?
81	1594	27	A LADDER GOING DOWN. DO YOU USE IT?
81	1851	21	ROVING PURGE GUARDS ATTACK!
81	1914	27	AN ELEVATOR GOING UP. DO YOU USE IT?
81	1950	15	THE ELEVATOR RISES.
81	1971	18	YOU LEAVE THE ELEVATOR.
81	2030	33	JANITORIAL SUPPLIES ARE STORED IN THIS ROOM.
81	2084	24	THE DOOR SLIDES SHUT BEHIND YOU.
81	2132	18	THE EMPLOYEE CAFETERIA.
81	2168	9	IT IS EMPTY.
81	2182	46	PURGE WORKERS AND GUARDS ARE EATING HERE. DO YOU ATTACK THEM?
81	2237	28	NO ONE SEEMS TO NOTICE YOUR ENTRANCE.
81	2269	37	YOU ATTACK THE DINING GUARDS! AN ALARM IS RAISED.
81	2295	19	T#XBT8D RT1QK BRFWPEP!
81	2344	24	YOU OVERHEAR TWO PURGE MEMBERS,
81	2371	14	THEIR CONVERSATION
81	2390	25	THEY FINISH THEIR FOOD AND LEAVE.
81	2444	69	THIS AREA IS PARTITIONED INTO WORK CUBICLES. CLERKS RUSH AROUND, OBLIVIOUS TO YOUR PRESENCE.
81	2565	13	THE SIGN OVER THE
81	2582	10	DOOR READS,
81	2611	7	SOUTHERN
81	2646	10	EASTERN DOOR
81	2711	104	A UNIFORMED MAN SITS AT HIS COMPUTER. HE SPEAKS TO YOU OVER HIS BACK. 'I'M SORRY, COMMANDER SOOTH IS NOT IN RIGHT NOW...' HE TURNS AROUND.
81	2869	11	GUARDS ATTACK!
81	2913	60	YOU ENTER HANIBL SOOTH'S OFFICE. THE ONLY FURNITURE IS THE DESK ACROSS THE ROOM.
81	2992	13	YOU FIND A LETTER
81	3024	21	OVER THE DESK IS A MONITOR.
81	3055	16	ITS SCREEN IS BLANK.
81	3078	31	ITS VIEW IS CONTROLLED BY FOUR BUTTONS.
81	3129	4	LEAVE
81	3161	35	A SCIENTIST IS WORKING AT A COMPUTER TERMINAL.
81	3208	12	NO ONE IS THERE.
81	3249	72	A SCIENTIST IS POURING CHEMICALS FROM TEST TUBE TO TEST TUBE. YOU RECOGNIZE HIM AS DR. MALCOLN!
81	3334	33	THE MONITOR'S VIEW SHOWS YOU A LABORATORY.
81	3390	64	IN THIS CONFERENCE ROOM, A MEETING IS IN PROGRESS. PURGE MEMBERS SIT AROUND A TABLE.
81	3462	3	WAIT
81	3467	5	ATTACK
81	3474	4	LEAVE
81	3496	142	ONE OF THE PURGE MEMBERS IS SPEAKING. '...IT WILL ALLOW US TO INFILTRATE THE SATELLITE SIGNAL, AND PULSE OUR MESSAGE SUBLIMINALLY. I SUGGEST WE GET THE UPSTAIRS SCIENCE TEAM ON IT RIGHT...'
81	3642	12	HE NOTICES YOU.
81	3682	34	THE PURGE MEMBERS BOLT OUT OF THE OTHER DOOR.
81	3726	27	THEY RAISE AN ALARM! GUARDS ATTACK!
81	3769	21	A PURGE MEMBER NOTICES YOU.
81	3797	17	YOU SLIP OUT THE DOOR.
81	3830	18	A PRINTING PRESS IS HERE
81	3867	39	CHURNING OUT A STACK OF BROCHURES. YOU TAKE A COPY
81	3934	35	BOXES OF BUTTONS AND STICKERS ARE STORED HERE.
81	3981	42	A COMBAT TRAINING ROOM WITH A PADDED FLOOR. IT IS EMPTY.
81	4052	99	YOU ENTER THE CELL. AN EMACIATED MAN IN A TATTERED LAB COAT LIES ON THE FLOOR. YOU BARELY RECOGNIZE HIM THROUGH HIS GROWTH OF BEARD.
81	4155	12	IT'S DR. ROMNEY!
81	4171	14	HE SPEAKS TO YOU,
81	4188	15	HIS WEAKENED SPEECH
81	4215	129	YOU UPDATE THE THEORIST ON THE SITUATION. 'YOU STILL HAVE MUCH TO DO. I WOULD JUST BE A BURDEN TO YOU, SO I'LL WAIT HERE FOR YOU. GET ME AFTER YOU COMPLETE YOUR GOAL HERE.'
81	4257	86	E MUCH TO DO. I WOULD JUST BE A BURDEN TO YOU, SO I'LL WAIT HERE FOR YOU. GET ME AFTER YOU COMPLETE YOUR GOAL HERE
81	4348	51	THE DR. STAYS BEHIND. 'DON'T WORRY ABOUT ME, I'LL STAY WELL HIDDEN.'
81	4428	7	SOUTHERN
81	4458	15	THIS CELL IS EMPTY.
81	4505	96	YOU ENTER A ROOM FULL OF COMPUTER AND COMMUNICATIONS EQUIPMENT. PURGE MEMBERS RUSH ABOUT, WHILE OTHERS SIT AT CONTROL CONSOLES.
81	4605	63	AN OLDER MAN IN AN OLIVE-DRAB OFFICER'S UNIFORM SEEMS TO BE RUNNING THE OPERATION.
81	4676	3	WAIT
81	4681	5	ATTACK
81	4688	4	LEAVE
81	4710	110	AS YOU WATCH, A PURGE MEMBER APPROACHES THE OFFICER. 'COMMANDER SOOTH, STRIKE TEAM 'A' HAS SCOUTED THE TARGET, AND FINDS IT ONLY LIGHTLY GUARDED.'
81	5000	35	AND NOTICES YOU! 'COMMANDER SOOTH! INTRUDERS!'
81	5091	48	PURGE MEMBERS ATTACK! COMMANDER SOOTH SLIPS OUT THE NORTH DOOR.
81	5150	57	YOU ATTACK THE CONTROL ROOM PERSONNEL. THE OFFICER SLIPS OUT THE NORTH DOOR.
81	5267	120	BY EXAMINING THE CONTROL STATION MONITORS, YOU DETERMINE THAT PURGE WAS ATTACKING A DESERT RUNNER RADIO STATION LOCATED NEAR THE EDGE OF THE LOSANGELORG DESERT.
81	5401	15	YOU TURN TO LEAVE...
81	5422	13	AND ARE SPOTTED!
81	5448	15	PURGE FORCES ATTACK!
81	5512	51	AN EMACIATED MAN IN A TATTERED LAB COAT APPROACHES. IT'S DR. ROMNEY!
81	5655	10	HE CONTINUES
81	5668	15	HIS WEAKENED SPEECH
81	5692	25	DR. ROMNEY MEETS YOU IN THE HALL.
81	5721	61	HE JOINS UP WITH YOU. 'DON'T WORRY...IF THERE'S ANY TROUBLE, I'LL DUCK FOR COVER.
81	5873	15	A PURGE FUNCTIONARY
81	5892	12	AN OFFICE WORKER
81	5907	12	PASSES YOU BY.
82	120	150	A TALL MAN MEETS YOU. 'I'M FREDRICKSON, THE DIRECTOR. SEARCH THE BASE AND REPORT ANY INFORMATION TO ME. I WILL ISSUE YOU SECURITY PASSES AS SOON AS SALVATION SENDS THE PAPER WORK.' HE BOWS AND LEAVES.
82	573	24	THIS IS A CODE 1 SECURITY DOOR.
82	615	24	THIS IS A CODE 3 SECURITY DOOR.
82	657	24	THIS IS A CODE 4 SECURITY DOOR.
82	685	44	A GUARD STEPS UP AND ASKS FOR A PASSWORD. WHAT DO YOU SAY?
82	739	5	WILBUR
82	761	21	THE GUARD ASKS YOU TO LEAVE.
82	787	21	THE GUARD LETS YOU THROUGH.
82	845	63	A FRANTIC GUARD RUSHES UP. 'THE COMPUTER CAN SHUT AIRLOCK 2, BUT I DON'T KNOW HOW.'
82	953	20	GUARDS BLOCK THE ENTRANCE.
82	1048	51	A GUARD APPROACHES 'RESCUE THE PEOPLE IN THE DANCE HALL ON LEVEL 3.
82	1127	65	THEN GO TO THE COMPUTER ON LEVEL 4 AND SHUT AIRLOCK 2. THAT SHOULD HOLD RAM A WHILE.'
82	1452	19	THE BASE ERUPTS IN FLAME!
82	1585	14	RAM FORCES ATTACK!
